run_id,config_id,pair_key,base_id,cornea_id,platform_id,optic_state,pupil_mm,defocus_retina_d,defocus_shape_d,mtfa,mtf10,mtf20,mtf30,mtf40,mtf50,mtf60
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,0.5,0.5,0.13345549867571094,0.24874229048204516,0.01191503062307677,0.012381074047556385,0.02481091487775966,0.023140507250175604,0.01845085628018846
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,0.25,0.25,0.2704457751157003,0.6307768737189748,0.3028144381300223,0.13664035608217714,0.05296672843647764,0.011568362204467693,0.005006293523984135
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,0.0,0.0,0.629274885924197,0.8610189443150962,0.7306774107549187,0.6146065351518776,0.5074330210074742,0.40823302774324255,0.31215428100900133
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-0.25,-0.25,0.2708928692359135,0.7222011808244329,0.32340998495413664,0.07294138151575996,0.00644088870602888,0.007187059296424617,0.016480104858424733
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-0.5,-0.5,0.16887563421126828,0.30450369833376867,0.13842863536445163,0.02937673329041125,0.037940155530903207,0.035838382012165354,0.022771059606781364
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-0.75,-0.75,0.11807770448732824,0.06793309152048971,0.022211604401744942,0.028247134339889936,0.02215457898795752,0.014820859888076693,0.011132796869842592
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-1.0,-1.0,0.0898625939231076,0.1605941984219058,0.03842315549221745,0.011704527832701312,0.01812800689634159,0.006375241519270685,0.006564731147015427
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-1.25,-1.25,0.07117149647959466,0.03635318652904861,0.03841136106070093,0.008372846591014227,0.007872701945041492,0.0038637017980589273,0.0009500335748699589
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-1.5,-1.5,0.06012425464045717,0.07412636069447538,0.026481915054867654,0.0022180747401324154,0.0015283612482523605,0.006339366167138373,0.0022203172091780914
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-1.75,-1.75,0.05152149118300332,0.05105688119855484,0.008780174146389893,0.001657364554736972,0.005030605801327391,0.0049270539788318,0.0035475451544720285
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-2.0,-2.0,0.04423045274923645,0.026034547471095716,0.0033032853507480517,0.0010739334705059183,0.005716855656573132,0.0005846954992895307,0.0025524512967573442
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-2.25,-2.25,0.039272361691135904,0.039826519240950806,0.01058955089903443,0.002814798961179667,0.005135283320489446,0.002320760392906503,0.00023852630929531492
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-2.5,-2.5,0.03588013934272002,0.006626127404823705,0.012260645471322348,0.003930538591293183,0.0018947850986742773,0.0019267530699798357,0.0014083215514143483
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-2.75,-2.75,0.03230299600170573,0.030272791649551024,0.009152889169439541,0.0037259071172036193,0.0006244664494950052,0.0008784147423280976,0.0019300069906194445
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_MONO_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,MONO,3.0,-3.0,-3.0,0.027418708398477612,0.003621859674646263,0.0033382447992106935,0.003744123374658971,0.001523245921610383,0.0003379786484421467,0.0010965765867929753
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_EDOF_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,EDOF,3.0,0.5,0.5,0.18259858462136475,0.17952492408471857,0.1760268448877491,0.11485407403344595,0.08660518810017104,0.053483737272607995,0.00865933596801328
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_EDOF_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,EDOF,3.0,0.25,0.25,0.23371892985999662,0.4887448603427807,0.19019425156156833,0.14582959164848217,0.06662196338551331,0.02161099490592252,0.03521739401762347
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_EDOF_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,EDOF,3.0,0.0,0.0,0.46791247893655313,0.7341059186248688,0.4725732061459451,0.36868192731767313,0.31390610698469695,0.2965362121905293,0.2590137062169207
r8-742953bd22b341c38ebb67af89ccc76e,R8_R6_LB_AL2395_N0_WFS_EDOF_EPD3,R6_LB_AL2395_N0_WFS_EPD3,LB_AL2395,N0,WFS,EDOF,3.0,-0.25,-0.25,0.2616686279813413,0.6658262319977158,0.2971508704020429,0.01586737011943037,0.036012112786696075,0.0181739282908534,0.08734478046460765
