run_id,config_id,pair_key,carrier_id,base_id,cornea_id,platform_id,optic_state,pupil_mm,distance_peak_retina_d,distance_peak_mtfa,mtfa_at_zero_d,dof50_far_d,dof50_near_d,dof50_width_d,dof50_far_censored,dof50_near_censored,tf_mtfa_mean,peak_search_censored,c40_um,c60_um,hoa_rms_um,analysis_settings_hash,hoa_settings_id,hoa_settings_hash,model_sha256,entity_fingerprint,tf_mtfa_mean_original_window
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_N0_HOA_MONO_EPD5,R6_LB_AL2395_N0_HOA_EPD5,R6_LB_AL2395_N0_HOA,LB_AL2395,N0,HOA,MONO,5.0,0.0,0.2014582194058935,0.2014582194058935,0.340974589846255,-1.397769103328063,1.738743693174318,False,False,0.06951862141292028,False,0.32089402661676447,0.005594318951528998,0.320942787749381,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,02a54fe41c0e5f300b36071de32bd64d916e7f8278ade32f423e611004462fce,fd6908210de9b38ce37677dc53cb76b12787e86b63aacddd29aad41e1216373a,0.097484519392917759
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_N0_HOA_EDOF_EPD5,R6_LB_AL2395_N0_HOA_EPD5,R6_LB_AL2395_N0_HOA,LB_AL2395,N0,HOA,EDOF,5.0,-0.375,0.15824659056583382,0.06323516554182743,-0.05085924949347244,-1.5535553460216531,1.5026960965281806,False,False,0.05849929686162233,False,0.3210397516878312,0.013072015814929238,0.3213068552993002,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,e51f30805171456d2ded6d8d166837b2fb709cb882784b416adbcb7c798fa606,83ab257a86174f074dd7277feefd3259012456ae99f3d242b7f6a5838cfcfe16,0.079239496555079988
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_WFS_MONO_EPD3,R6_LB_AL2395_A0_WFS_EPD3,R6_LB_AL2395_A0_WFS,LB_AL2395,A0,WFS,MONO,3.0,0.0,0.6118544956544784,0.6118544956544784,0.23665045046741592,-0.2285446294414315,0.46519507990884745,False,False,0.09932969708064304,False,0.023682817811229693,0.0004080917881870416,0.02368633357840537,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,08341c84df93a54c4a662a01b282329c88c2363f06f3b3cf0fda96837f4b1fbb,f79e647e9839bad0673bfd44f4c30090cfd3812cdf7c42524f74004dfc13d891,0.14324206581262877
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_WFS_EDOF_EPD3,R6_LB_AL2395_A0_WFS_EPD3,R6_LB_AL2395_A0_WFS,LB_AL2395,A0,WFS,EDOF,3.0,0.0,0.44005502557226867,0.44005502557226867,0.2796827344841606,-0.3455740634337815,0.6252567979179421,False,False,0.09612639223345269,False,0.046482937911666085,-0.02356557723976904,0.0521286200353018,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,c4c5008bdfbfd079005475d5e0985728cb39ca5fdcf3f9e5a64f0e489a2107f2,f540181061875a0a354722c2f994d51f7124a7b8365ceef49631b8cdb666c5e1,0.1306641952251176
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_WFS_MONO_EPD5,R6_LB_AL2395_A0_WFS_EPD5,R6_LB_AL2395_A0_WFS,LB_AL2395,A0,WFS,MONO,5.0,-0.125,0.26470832336559524,0.2393633949909573,0.2127227886033071,-0.7814247134777392,0.9941475020810463,False,False,0.07066531506538253,False,0.23666414200043334,0.02844740806319635,0.23839426157022792,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,3832d0a32a5efeb95cea4dddbdfa77b06665a603f43586069d8ce269f64a4044,f79e647e9839bad0673bfd44f4c30090cfd3812cdf7c42524f74004dfc13d891,0.10281338675532403
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_WFS_EDOF_EPD5,R6_LB_AL2395_A0_WFS_EPD5,R6_LB_AL2395_A0_WFS,LB_AL2395,A0,WFS,EDOF,5.0,-0.25,0.2164522201739905,0.1741957818011695,0.2136729146320101,-1.0406139736360254,1.2542868882680356,False,False,0.06961998462491019,False,0.23570276690417438,0.02335531646920132,0.2368932382797374,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,96f0a63a2c6b1e95840088f0a38bdc39e88ba357c424b37f9927c07893399960,f540181061875a0a354722c2f994d51f7124a7b8365ceef49631b8cdb666c5e1,0.0984006937247138
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_RAD_MONO_EPD3,R6_LB_AL2395_A0_RAD_EPD3,R6_LB_AL2395_A0_RAD,LB_AL2395,A0,RAD,MONO,3.0,0.0,0.6318438906961504,0.6318438906961504,0.22499944101909453,-0.22859488286240442,0.45359432388149895,False,False,0.09868844485908856,False,0.015385941683321441,0.0005991077706325351,0.015397601499161404,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,33ef9e6875df792d848f176d0b4e43de4b521e9c4aa26e6ea293d6a7f93ebff9,b223432815fb0454e0c2560f58f973789feae010e976e28d89e0bba7ec5d93e9,0.1424383419093059
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_RAD_EDOF_EPD3,R6_LB_AL2395_A0_RAD_EPD3,R6_LB_AL2395_A0_RAD,LB_AL2395,A0,RAD,EDOF,3.0,0.875,0.2982853162559554,0.12513478486536195,1.0,0.05298182039382951,0.9470181796061705,True,False,0.08002171320048866,False,-0.00020513260686816438,-0.21235769542374738,0.21259697188432167,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,572122ec21ab64b8006da9633c347ac16bb36733e9b6e6dd744640e3cb44c826,aa610d6de0bfb74892339d46e8fdd5173739f191afc896c410e605c9908687e7,0.079330567833025195
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_RAD_MONO_EPD5,R6_LB_AL2395_A0_RAD_EPD5,R6_LB_AL2395_A0_RAD,LB_AL2395,A0,RAD,MONO,5.0,-0.125,0.32744310336621507,0.27202777820079316,0.14794242439057342,-0.5740102527171899,0.7219526771077633,False,False,0.07116314731867303,False,0.1860605096625334,0.032015127413084196,0.1888291714993493,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,88ba34113de1036a162f4b2334a71b4640123d445a165e616ab2f9165a1cd0ab,b223432815fb0454e0c2560f58f973789feae010e976e28d89e0bba7ec5d93e9,0.10498734235910559
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_RAD_EDOF_EPD5,R6_LB_AL2395_A0_RAD_EPD5,R6_LB_AL2395_A0_RAD,LB_AL2395,A0,RAD,EDOF,5.0,-0.5,0.17372618691875877,0.09042778860624891,0.6174147934763117,-0.9689664559698172,1.586381249446129,False,False,0.06227782854986188,False,0.0495011911960314,0.13344499495876042,0.1423361737446001,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,a14b2375ac1deea684bdf8e7df566c867d7bd0aabc9bc88e2462dcf80ae1b90a,aa610d6de0bfb74892339d46e8fdd5173739f191afc896c410e605c9908687e7,0.078794856114302106
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_HOA_MONO_EPD3,R6_LB_AL2395_A0_HOA_EPD3,R6_LB_AL2395_A0_HOA,LB_AL2395,A0,HOA,MONO,3.0,0.0,0.5309668591482607,0.5309668591482607,0.31314391875484054,-0.23757786524107544,0.550721783995916,False,False,0.1011901188704103,False,0.043527510842954295,0.0002696704342175894,0.04352834619423899,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,92b856c55f6c199f307b4f3aefe2d7ece055b7f2e0edb04aa6f0c4813ce580f0,76865d271dc00dd5c9e26e7fce88670a466e69744246f1e439355cbb2999d91f,0.14319149007752824
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_HOA_EDOF_EPD3,R6_LB_AL2395_A0_HOA_EPD3,R6_LB_AL2395_A0_HOA,LB_AL2395,A0,HOA,EDOF,3.0,-0.25,0.21628444324202517,0.14752167152372306,0.09279952289000354,-0.5387780202310499,0.6315775431210535,False,False,0.06105899491905034,False,0.006192272089498706,0.10330541460044707,0.10397582442376824,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,9f6123f2a2b70e5c3f2c597c69adc8a97600424f0e69517b6cc72f9782e027f9,1c5e4603520327d05461a460d80a7ee6d51a0dd1b82d28fe1721e3882962926f,0.078781898370337708
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_HOA_MONO_EPD5,R6_LB_AL2395_A0_HOA_EPD5,R6_LB_AL2395_A0_HOA,LB_AL2395,A0,HOA,MONO,5.0,0.0,0.18897626232533069,0.18897626232533069,0.37347879698509245,-1.2759240247765244,1.6494028217616168,False,False,0.06748084500300826,False,0.3782827529212401,0.024546998890028433,0.3790933529103254,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,4b8107c86e4c20500ad92cc81c145dc114d1b3f1c3764325f393a3474bedbd29,76865d271dc00dd5c9e26e7fce88670a466e69744246f1e439355cbb2999d91f,0.093596427933646281
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_A0_HOA_EDOF_EPD5,R6_LB_AL2395_A0_HOA_EPD5,R6_LB_AL2395_A0_HOA,LB_AL2395,A0,HOA,EDOF,5.0,-0.375,0.14204603023991372,0.058414471560665385,-0.046354712464338504,-1.6591437013000405,1.612788988835702,False,False,0.05587938946936468,False,0.37817523931626956,0.03278491013661044,0.37960170731914394,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,4024fce4c0b1a203e83fe8920ff63f2c4283e7a096375e84554ef262f97bb2fd,1c5e4603520327d05461a460d80a7ee6d51a0dd1b82d28fe1721e3882962926f,0.075151947036503616
supplemental-1-b7a85f6f8dcc4ac9853c6a4771bac31d,R8_R6_LB_AL2395_B0_WFS_MONO_EPD3,R6_LB_AL2395_B0_WFS_EPD3,R6_LB_AL2395_B0_WFS,LB_AL2395,B0,WFS,MONO,3.0,0.0,0.5235450143986021,0.5235450143986021,0.3221107260024955,-0.23798226638024733,0.5600929923827429,False,False,0.1010966010344025,False,0.04478255628292104,0.0003042022616950077,0.04478358947488211,add896f3c689e1705e437f6ac02a7b8e882dfc6838f5e480f00475129ddd155e,TASK009_MFE_ZERN_HOA_555_v1,7c9a2d3a7685a6df14be4d9382e7c71a6d92ae8dfa76fb5502ecfd820974fcc2,32fd0356de6ae7f45560f6c1942cef890d9aa9b4964ba7b80eba315a4929c663,6e523c69719d3751ab971cebf3f468115ec87a4aa1d4e13c4cae0a764d3fce8d,0.14279362291333872
