config_id,pair_key,state,sampling,defocus_retina_d,defocus_shape_d,mtfa,mtf10,mtf20,mtf30,mtf40,mtf50,mtf60
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,0.0,0.25,0.10195409601569046,0.24962626405302749,0.06700964105579976,0.006303429302696107,0.006338150821351361,0.022851297482149417,0.01025053012310602
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-0.25,0.0,0.1561077944871194,0.22903221192553957,0.15001758199612075,0.11377681707105797,0.05676238158897195,0.07315575388473845,0.07061591146077892
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-0.5,-0.25,0.07557303749714551,0.09591196792583642,0.055730284592396984,0.017610300566182895,0.0014887504517474514,0.005620232789041027,0.006301135205063684
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-0.75,-0.5,0.05005194407799621,0.0274414047833616,0.03694470774504769,0.010323390859652939,0.0006752426976232558,0.013931484053973884,0.004111538961442706
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-1.0,-0.75,0.04040569083934049,0.0392429389370843,0.016629747666747026,0.0037238837995780157,0.001252405379368151,0.004646462771427074,0.011542461684785694
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-1.25,-1.0,0.04030326697259653,0.010753570605936319,0.035053180556081365,0.035115665759794495,0.006527933056854993,0.01508492114416448,0.003611229240836937
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-1.5,-1.25,0.034028700110742466,0.05956704976012706,0.002594603791176813,0.006787724246407066,0.003702202986700499,0.007854681925993156,0.0016011734455988373
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-1.75,-1.5,0.026973912686519733,0.019029270476709936,0.014765105296850201,0.00521229166844913,0.0002449511107282994,0.0015614669500154696,0.002242780345318953
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-2.0,-1.75,0.02396929745220313,0.01507320169130294,0.0009099396255357487,0.009112458877594987,0.0023539699256008195,0.010338149211627831,0.005883937452038718
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-2.25,-2.0,0.023212059175886958,0.010696328062829226,0.0027625020654921976,0.004898298381206155,0.0007476770520773049,0.002625886608362616,0.002649145465916704
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-2.5,-2.25,0.023400257030422384,0.01992579851496667,0.011308982586417458,0.010554508181642264,0.0017535000869019594,0.013283096379411177,0.004517937212264809
CFG_ATC_M3_AL24477_C0_HOA_EDOF_EPD5,CAR_ATC_M3_AL24477_C0_HOA_EPD5,EDOF,128,-2.75,-2.5,0.019277648925505497,0.0012281052074463593,0.0216948362260758,0.0037551233140597886,0.007163316167511601,0.0014980654181245307,0.001332435461923946
